Tempo relativo (ms) , Temperatura (C), Umidita (%), Pressione (hPa)
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
BME280 Test Alta Velocità
Sensore non trovato a 0x76! Provo 0x77...
ERRORE: Sensore non trovato. Controlla i cavi.
2623009 ,    285.39 K ,    77.3 % ,    96.139 kPa
2624016 ,    285.42 K ,    77.2 % ,    96.138 kPa
2625022 ,    285.49 K ,    77.3 % ,    96.140 kPa
2626029 ,    285.53 K ,    77.2 % ,    96.136 kPa
2627036 ,    285.55 K ,    77.1 % ,    96.133 kPa
2628041 ,    285.53 K ,    77.0 % ,    96.137 kPa
2629048 ,    285.54 K ,    76.9 % ,    96.133 kPa
2630054 ,    285.62 K ,    76.9 % ,    96.134 kPa
2631061 ,    285.61 K ,    76.9 % ,    96.137 kPa
2632068 ,    285.60 K ,    76.7 % ,    96.138 kPa
2633074 ,    285.59 K ,    76.7 % ,    96.138 kPa
2634081 ,    285.60 K ,    76.6 % ,    96.135 kPa
2635087 ,    285.54 K ,    76.5 % ,    96.140 kPa
2636094 ,    285.50 K ,    76.5 % ,    96.144 kPa
2637101 ,    285.47 K ,    76.5 % ,    96.138 kPa
2638106 ,    285.43 K ,    76.5 % ,    96.135 kPa
2639113 ,    285.39 K ,    76.5 % ,    96.142 kPa
2640119 ,    285.32 K ,    76.6 % ,    96.140 kPa
2641126 ,    285.28 K ,    76.7 % ,    96.142 kPa
2642132 ,    285.23 K ,    76.8 % ,    96.144 kPa
2643139 ,    285.17 K ,    76.8 % ,    96.141 kPa
2644146 ,    285.15 K ,    77.0 % ,    96.141 kPa
2645152 ,    285.10 K ,    77.1 % ,    96.144 kPa
2646159 ,    285.04 K ,    77.2 % ,    96.143 kPa
2647165 ,    285.00 K ,    77.3 % ,    96.138 kPa
2648171 ,    285.07 K ,    77.5 % ,    96.139 kPa
2649178 ,    285.17 K ,    77.6 % ,    96.138 kPa
2650184 ,    285.20 K ,    77.5 % ,    96.138 kPa
2651191 ,    285.22 K ,    77.5 % ,    96.140 kPa
2652197 ,    285.17 K ,    77.5 % ,    96.142 kPa
2653204 ,    285.18 K ,    77.6 % ,    96.142 kPa
2654211 ,    285.18 K ,    77.6 % ,    96.138 kPa
2655217 ,    285.21 K ,    77.6 % ,    96.140 kPa
2656224 ,    285.19 K ,    77.6 % ,    96.140 kPa
2657230 ,    285.21 K ,    77.7 % ,    96.140 kPa
2658236 ,    285.19 K ,    77.6 % ,    96.140 kPa
2659243 ,    285.16 K ,    77.6 % ,    96.140 kPa
2660249 ,    285.19 K ,    77.7 % ,    96.142 kPa
2661256 ,    285.17 K ,    77.7 % ,    96.143 kPa
2662262 ,    285.20 K ,    77.8 % ,    96.138 kPa
2663269 ,    285.17 K ,    77.7 % ,    96.139 kPa
2664275 ,    285.18 K ,    77.7 % ,    96.141 kPa
2665282 ,    285.21 K ,    77.9 % ,    96.142 kPa
2666289 ,    285.24 K ,    77.8 % ,    96.143 kPa
2667295 ,    285.20 K ,    77.8 % ,    96.141 kPa
2668301 ,    285.18 K ,    77.8 % ,    96.140 kPa
2669307 ,    285.11 K ,    77.8 % ,    96.140 kPa
2670314 ,    285.13 K ,    77.9 % ,    96.139 kPa
2671321 ,    285.20 K ,    78.0 % ,    96.140 kPa
2672327 ,    285.27 K ,    78.0 % ,    96.146 kPa
2673334 ,    285.18 K ,    77.9 % ,    96.138 kPa
2674340 ,    285.19 K ,    78.0 % ,    96.141 kPa
2675347 ,    285.18 K ,    77.9 % ,    96.142 kPa
2676354 ,    285.15 K ,    78.0 % ,    96.142 kPa
2677359 ,    285.15 K ,    77.9 % ,    96.141 kPa
2678366 ,    285.14 K ,    77.9 % ,    96.141 kPa
2679372 ,    285.10 K ,    78.0 % ,    96.143 kPa
2680379 ,    285.04 K ,    78.0 % ,    96.143 kPa
2681385 ,    285.05 K ,    78.1 % ,    96.142 kPa
2682392 ,    285.04 K ,    78.1 % ,    96.141 kPa
2683399 ,    285.04 K ,    78.2 % ,    96.142 kPa
2684405 ,    285.04 K ,    78.2 % ,    96.142 kPa
2685412 ,    285.07 K ,    78.3 % ,    96.140 kPa
2686418 ,    285.13 K ,    78.4 % ,    96.138 kPa
2687425 ,    285.17 K ,    78.4 % ,    96.143 kPa
2688431 ,    285.19 K ,    78.3 % ,    96.141 kPa
2689437 ,    285.22 K ,    78.3 % ,    96.141 kPa
2690444 ,    285.21 K ,    78.2 % ,    96.140 kPa
2691450 ,    285.24 K ,    78.3 % ,    96.140 kPa
2692457 ,    285.32 K ,    78.2 % ,    96.140 kPa
2693464 ,    285.22 K ,    78.1 % ,    96.141 kPa
2694470 ,    285.20 K ,    78.1 % ,    96.142 kPa
2695477 ,    285.22 K ,    78.1 % ,    96.141 kPa
2696483 ,    285.19 K ,    78.1 % ,    96.139 kPa
2697490 ,    285.21 K ,    78.2 % ,    96.141 kPa
2698496 ,    285.25 K ,    78.2 % ,    96.143 kPa
2699502 ,    285.20 K ,    78.1 % ,    96.141 kPa
2700509 ,    285.15 K ,    78.1 % ,    96.138 kPa
2701515 ,    285.14 K ,    78.2 % ,    96.139 kPa
2702522 ,    285.17 K ,    78.1 % ,    96.142 kPa
2703528 ,    285.15 K ,    78.2 % ,    96.141 kPa
2704535 ,    285.14 K ,    78.2 % ,    96.138 kPa
2705542 ,    285.13 K ,    78.2 % ,    96.141 kPa
2706548 ,    285.17 K ,    78.3 % ,    96.140 kPa
2707555 ,    285.16 K ,    78.3 % ,    96.141 kPa
2708560 ,    285.15 K ,    78.3 % ,    96.139 kPa
2709567 ,    285.16 K ,    78.3 % ,    96.140 kPa
2710574 ,    285.18 K ,    78.4 % ,    96.143 kPa
2711580 ,    285.15 K ,    78.3 % ,    96.140 kPa
2712587 ,    285.19 K ,    78.4 % ,    96.139 kPa
2713593 ,    285.20 K ,    78.4 % ,    96.141 kPa
2714600 ,    285.21 K ,    78.4 % ,    96.141 kPa
2715607 ,    285.27 K ,    78.4 % ,    96.138 kPa
2716613 ,    285.28 K ,    78.3 % ,    96.142 kPa
2717620 ,    285.28 K ,    78.3 % ,    96.140 kPa
2718625 ,    285.27 K ,    78.2 % ,    96.140 kPa
2719632 ,    285.27 K ,    78.3 % ,    96.138 kPa
2720638 ,    285.29 K ,    78.2 % ,    96.140 kPa
2721645 ,    285.27 K ,    78.2 % ,    96.142 kPa
2722652 ,    285.31 K ,    78.3 % ,    96.141 kPa
2723658 ,    285.32 K ,    78.2 % ,    96.141 kPa
2724665 ,    285.30 K ,    78.2 % ,    96.141 kPa
2725671 ,    285.28 K ,    78.1 % ,    96.145 kPa
2726678 ,    285.32 K ,    78.3 % ,    96.141 kPa
2727685 ,    285.33 K ,    78.2 % ,    96.143 kPa
2728690 ,    285.32 K ,    78.2 % ,    96.138 kPa
2729697 ,    285.34 K ,    78.2 % ,    96.138 kPa
2730703 ,    285.36 K ,    78.1 % ,    96.141 kPa
2731710 ,    285.31 K ,    78.0 % ,    96.141 kPa
2732717 ,    285.32 K ,    78.0 % ,    96.141 kPa
2733723 ,    285.32 K ,    78.0 % ,    96.142 kPa
2734730 ,    285.35 K ,    78.1 % ,    96.144 kPa
2735736 ,    285.32 K ,    78.0 % ,    96.139 kPa
2736743 ,    285.33 K ,    78.0 % ,    96.141 kPa
2737750 ,    285.34 K ,    78.1 % ,    96.140 kPa
2738755 ,    285.36 K ,    78.1 % ,    96.139 kPa
2739762 ,    285.34 K ,    78.0 % ,    96.138 kPa
2740768 ,    285.32 K ,    78.0 % ,    96.142 kPa
2741775 ,    285.33 K ,    77.9 % ,    96.140 kPa
2742781 ,    285.35 K ,    78.0 % ,    96.140 kPa
2743788 ,    285.38 K ,    78.0 % ,    96.142 kPa
2744795 ,    285.35 K ,    77.9 % ,    96.141 kPa
2745801 ,    285.33 K ,    77.8 % ,    96.138 kPa
2746808 ,    285.34 K ,    77.9 % ,    96.142 kPa
2747813 ,    285.35 K ,    77.9 % ,    96.142 kPa
2748820 ,    285.38 K ,    77.9 % ,    96.140 kPa
2749827 ,    285.40 K ,    77.8 % ,    96.139 kPa
2750833 ,    285.39 K ,    77.8 % ,    96.139 kPa
2751840 ,    285.36 K ,    77.8 % ,    96.137 kPa
2752846 ,    285.37 K ,    77.8 % ,    96.138 kPa
2753853 ,    285.39 K ,    77.8 % ,    96.140 kPa
2754860 ,    285.32 K ,    77.7 % ,    96.142 kPa
2755866 ,    285.28 K ,    77.7 % ,    96.142 kPa
2756873 ,    285.23 K ,    77.8 % ,    96.142 kPa
2757878 ,    285.22 K ,    77.8 % ,    96.142 kPa
2758885 ,    285.23 K ,    77.9 % ,    96.144 kPa
2759891 ,    285.27 K ,    78.0 % ,    96.144 kPa
2760898 ,    285.36 K ,    78.0 % ,    96.145 kPa
2761905 ,    285.36 K ,    78.0 % ,    96.140 kPa
2762911 ,    285.42 K ,    78.0 % ,    96.138 kPa
2763918 ,    285.47 K ,    78.0 % ,    96.136 kPa
2764924 ,    285.49 K ,    77.9 % ,    96.140 kPa
2765931 ,    285.45 K ,    77.8 % ,    96.138 kPa
2766938 ,    285.48 K ,    77.8 % ,    96.137 kPa
2767943 ,    285.49 K ,    77.8 % ,    96.134 kPa
2768950 ,    285.51 K ,    77.7 % ,    96.137 kPa
2769956 ,    285.51 K ,    77.7 % ,    96.136 kPa
2770963 ,    285.53 K ,    77.6 % ,    96.136 kPa
2771970 ,    285.56 K ,    77.5 % ,    96.135 kPa
2772976 ,    285.64 K ,    77.5 % ,    96.136 kPa
2773983 ,    285.64 K ,    77.4 % ,    96.134 kPa
2774989 ,    285.62 K ,    77.3 % ,    96.134 kPa
2775996 ,    285.61 K ,    77.2 % ,    96.135 kPa
2777003 ,    285.55 K ,    77.2 % ,    96.130 kPa
2778009 ,    285.55 K ,    77.1 % ,    96.134 kPa
2779015 ,    285.54 K ,    77.2 % ,    96.133 kPa
2780021 ,    285.55 K ,    77.1 % ,    96.135 kPa
2781028 ,    285.58 K ,    77.1 % ,    96.134 kPa
2782034 ,    285.52 K ,    77.1 % ,    96.134 kPa
2783041 ,    285.52 K ,    77.1 % ,    96.134 kPa
2784048 ,    285.51 K ,    77.1 % ,    96.135 kPa
2785054 ,    285.49 K ,    77.1 % ,    96.134 kPa
2786061 ,    285.49 K ,    77.1 % ,    96.139 kPa
2787067 ,    285.41 K ,    77.1 % ,    96.138 kPa
2788074 ,    285.44 K ,    77.3 % ,    96.139 kPa
2789080 ,    285.55 K ,    77.3 % ,    96.137 kPa
2790086 ,    285.58 K ,    77.2 % ,    96.132 kPa
2791093 ,    285.58 K ,    77.2 % ,    96.133 kPa
2792099 ,    285.64 K ,    77.2 % ,    96.133 kPa
2793106 ,    285.60 K ,    77.0 % ,    96.135 kPa
2794113 ,    285.59 K ,    77.0 % ,    96.138 kPa
2795119 ,    285.57 K ,    77.0 % ,    96.132 kPa
2796126 ,    285.62 K ,    77.0 % ,    96.136 kPa
2797132 ,    285.57 K ,    76.9 % ,    96.131 kPa
2798139 ,    285.57 K ,    76.9 % ,    96.134 kPa
2799145 ,    285.53 K ,    76.9 % ,    96.132 kPa
2800151 ,    285.48 K ,    76.9 % ,    96.135 kPa
2801158 ,    285.43 K ,    76.9 % ,    96.137 kPa
2802164 ,    285.43 K ,    76.6 % ,    96.137 kPa
2803171 ,    285.32 K ,    77.1 % ,    96.139 kPa
2804177 ,    285.38 K ,    77.1 % ,    96.136 kPa
2805184 ,    285.36 K ,    77.2 % ,    96.135 kPa
2806191 ,    285.31 K ,    77.2 % ,    96.139 kPa
2807197 ,    285.29 K ,    77.3 % ,    96.137 kPa
2808204 ,    285.23 K ,    77.4 % ,    96.139 kPa
2809210 ,    285.23 K ,    77.5 % ,    96.137 kPa
2810216 ,    285.25 K ,    77.5 % ,    96.141 kPa
2811223 ,    285.26 K ,    77.5 % ,    96.136 kPa
2812229 ,    285.29 K ,    77.6 % ,    96.139 kPa
2813236 ,    285.33 K ,    77.6 % ,    96.136 kPa
2814242 ,    285.35 K ,    77.6 % ,    96.136 kPa
2815249 ,    285.31 K ,    77.5 % ,    96.137 kPa
2816256 ,    285.25 K ,    77.5 % ,    96.137 kPa
2817262 ,    285.22 K ,    77.6 % ,    96.138 kPa
2818269 ,    285.24 K ,    77.7 % ,    96.140 kPa
2819275 ,    285.22 K ,    77.8 % ,    96.138 kPa
2820281 ,    285.26 K ,    77.8 % ,    96.136 kPa
2821287 ,    285.28 K ,    77.7 % ,    96.136 kPa
2822294 ,    285.31 K ,    77.8 % ,    96.139 kPa
2823301 ,    285.28 K ,    77.9 % ,    96.135 kPa
2824307 ,    285.20 K ,    77.9 % ,    96.137 kPa
2825314 ,    285.17 K ,    78.0 % ,    96.136 kPa
2826320 ,    285.12 K ,    77.9 % ,    96.136 kPa
2827327 ,    285.11 K ,    78.0 % ,    96.135 kPa
2828334 ,    285.16 K ,    78.1 % ,    96.135 kPa
2829340 ,    285.18 K ,    78.3 % ,    96.134 kPa
2830346 ,    285.16 K ,    78.4 % ,    96.138 kPa
2831352 ,    285.11 K ,    78.5 % ,    96.138 kPa
2832359 ,    285.07 K ,    78.6 % ,    96.135 kPa
2833366 ,    285.19 K ,    78.9 % ,    96.137 kPa
2834372 ,    285.17 K ,    78.8 % ,    96.136 kPa
2835379 ,    285.12 K ,    78.7 % ,    96.135 kPa
2836385 ,    285.06 K ,    78.6 % ,    96.138 kPa
2837392 ,    285.09 K ,    78.8 % ,    96.139 kPa
2838398 ,    285.14 K ,    78.8 % ,    96.137 kPa
2839405 ,    285.13 K ,    78.7 % ,    96.137 kPa
2840411 ,    285.13 K ,    78.7 % ,    96.140 kPa
2841417 ,    285.06 K ,    78.6 % ,    96.139 kPa
2842424 ,    284.99 K ,    78.8 % ,    96.138 kPa
2843430 ,    285.07 K ,    78.8 % ,    96.136 kPa
2844437 ,    285.07 K ,    78.9 % ,    96.138 kPa
2845444 ,    285.08 K ,    78.8 % ,    96.136 kPa
2846450 ,    285.04 K ,    78.8 % ,    96.139 kPa
2847457 ,    284.97 K ,    78.8 % ,    96.139 kPa
2848463 ,    284.94 K ,    79.0 % ,    96.139 kPa
2849470 ,    284.97 K ,    79.0 % ,    96.138 kPa
2850476 ,    284.98 K ,    79.0 % ,    96.136 kPa
2851482 ,    284.90 K ,    78.9 % ,    96.140 kPa
2852489 ,    284.85 K ,    79.0 % ,    96.139 kPa
2853495 ,    284.82 K ,    79.2 % ,    96.137 kPa
2854502 ,    284.84 K ,    79.3 % ,    96.139 kPa
2855508 ,    284.80 K ,    79.2 % ,    96.136 kPa
2856515 ,    284.74 K ,    79.3 % ,    96.139 kPa
2857522 ,    284.69 K ,    79.5 % ,    96.137 kPa
2858528 ,    284.67 K ,    79.6 % ,    96.137 kPa
2859535 ,    284.65 K ,    79.7 % ,    96.137 kPa
2860540 ,    284.66 K ,    79.7 % ,    96.138 kPa
2861547 ,    284.68 K ,    79.9 % ,    96.136 kPa
2862554 ,    284.66 K ,    80.0 % ,    96.135 kPa
2863560 ,    284.63 K ,    80.0 % ,    96.139 kPa
2864567 ,    284.62 K ,    80.1 % ,    96.136 kPa
2865573 ,    284.69 K ,    80.2 % ,    96.138 kPa
2866580 ,    284.75 K ,    80.3 % ,    96.137 kPa
2867587 ,    284.74 K ,    80.2 % ,    96.138 kPa
2868593 ,    284.76 K ,    80.3 % ,    96.136 kPa
2869600 ,    284.76 K ,    80.2 % ,    96.138 kPa
2870606 ,    284.77 K ,    80.3 % ,    96.138 kPa
2871612 ,    284.78 K ,    80.3 % ,    96.136 kPa
2872619 ,    284.77 K ,    80.3 % ,    96.136 kPa
2873625 ,    284.69 K ,    80.3 % ,    96.139 kPa
2874632 ,    284.64 K ,    80.4 % ,    96.138 kPa
2875638 ,    284.64 K ,    80.5 % ,    96.143 kPa
2876645 ,    284.64 K ,    80.6 % ,    96.138 kPa
2877651 ,    284.63 K ,    80.6 % ,    96.136 kPa
2878658 ,    284.67 K ,    80.7 % ,    96.140 kPa
2879665 ,    284.68 K ,    80.7 % ,    96.136 kPa
2880671 ,    284.68 K ,    80.7 % ,    96.136 kPa
2881677 ,    284.64 K ,    80.7 % ,    96.137 kPa
2882683 ,    284.63 K ,    80.8 % ,    96.138 kPa
2883690 ,    284.59 K ,    80.8 % ,    96.139 kPa
2884697 ,    284.57 K ,    81.0 % ,    96.140 kPa
2885703 ,    284.59 K ,    81.0 % ,    96.140 kPa
2886710 ,    284.59 K ,    81.1 % ,    96.139 kPa
2887716 ,    284.63 K ,    81.1 % ,    96.138 kPa
2888723 ,    284.60 K ,    81.1 % ,    96.139 kPa
2889730 ,    284.60 K ,    81.2 % ,    96.137 kPa
2890736 ,    284.63 K ,    81.2 % ,    96.138 kPa
2891742 ,    284.62 K ,    81.3 % ,    96.139 kPa
2892748 ,    284.63 K ,    81.3 % ,    96.133 kPa
2893755 ,    284.76 K ,    81.5 % ,    96.140 kPa
2894761 ,    284.90 K ,    81.5 % ,    96.139 kPa
2895768 ,    284.94 K ,    81.4 % ,    96.138 kPa
2896775 ,    284.95 K ,    81.2 % ,    96.136 kPa
2897781 ,    284.84 K ,    81.1 % ,    96.135 kPa
2898788 ,    284.81 K ,    81.1 % ,    96.137 kPa
2899794 ,    284.86 K ,    81.1 % ,    96.138 kPa
2900801 ,    284.82 K ,    81.1 % ,    96.139 kPa
2901807 ,    284.82 K ,    81.2 % ,    96.137 kPa
2902813 ,    284.86 K ,    81.1 % ,    96.140 kPa
2903820 ,    284.83 K ,    80.9 % ,    96.135 kPa
2904826 ,    284.81 K ,    81.1 % ,    96.136 kPa
2905833 ,    284.87 K ,    81.2 % ,    96.139 kPa
2906840 ,    284.89 K ,    81.2 % ,    96.139 kPa
2907846 ,    284.94 K ,    81.3 % ,    96.137 kPa
2908853 ,    285.03 K ,    81.3 % ,    96.138 kPa
2909859 ,    284.99 K ,    81.0 % ,    96.137 kPa
2910866 ,    284.96 K ,    81.0 % ,    96.139 kPa
2911873 ,    284.98 K ,    81.0 % ,    96.139 kPa
2912878 ,    284.98 K ,    81.0 % ,    96.136 kPa
2913885 ,    284.99 K ,    80.9 % ,    96.138 kPa
2914891 ,    284.97 K ,    80.8 % ,    96.135 kPa
2915898 ,    284.98 K ,    80.9 % ,    96.138 kPa
2916904 ,    285.02 K ,    80.8 % ,    96.134 kPa
2917911 ,    285.01 K ,    80.8 % ,    96.135 kPa
2918918 ,    285.01 K ,    80.8 % ,    96.134 kPa
2919924 ,    285.01 K ,    80.7 % ,    96.135 kPa
2920931 ,    285.05 K ,    80.8 % ,    96.136 kPa
2921937 ,    285.10 K ,    80.7 % ,    96.139 kPa
2922943 ,    285.11 K ,    80.7 % ,    96.136 kPa
2923950 ,    285.12 K ,    80.6 % ,    96.137 kPa
2924956 ,    285.11 K ,    80.5 % ,    96.139 kPa
2925963 ,    285.12 K ,    80.5 % ,    96.138 kPa
2926969 ,    285.14 K ,    80.5 % ,    96.137 kPa
2927976 ,    285.18 K ,    80.5 % ,    96.135 kPa
2928983 ,    285.21 K ,    80.5 % ,    96.137 kPa
2929989 ,    285.24 K ,    80.4 % ,    96.137 kPa
2930996 ,    285.29 K ,    80.4 % ,    96.137 kPa
2932002 ,    285.27 K ,    80.2 % ,    96.136 kPa
2933009 ,    285.32 K ,    80.3 % ,    96.136 kPa
2934014 ,    285.37 K ,    80.1 % ,    96.140 kPa
2935021 ,    285.36 K ,    80.0 % ,    96.133 kPa
2936028 ,    285.33 K ,    79.9 % ,    96.140 kPa
2937034 ,    285.36 K ,    79.9 % ,    96.138 kPa
2938041 ,    285.39 K ,    79.8 % ,    96.135 kPa
2939047 ,    285.40 K ,    79.7 % ,    96.138 kPa
2940054 ,    285.39 K ,    79.7 % ,    96.136 kPa
2941061 ,    285.38 K ,    79.6 % ,    96.138 kPa
2942067 ,    285.38 K ,    79.5 % ,    96.134 kPa
2943074 ,    285.37 K ,    79.5 % ,    96.139 kPa
2944079 ,    285.41 K ,    79.5 % ,    96.134 kPa
2945086 ,    285.49 K ,    79.4 % ,    96.139 kPa
2946093 ,    285.48 K ,    79.3 % ,    96.136 kPa
2947099 ,    285.48 K ,    79.3 % ,    96.134 kPa
2948106 ,    285.52 K ,    79.3 % ,    96.131 kPa
2949112 ,    285.55 K ,    79.1 % ,    96.131 kPa
2950119 ,    285.60 K ,    79.0 % ,    96.133 kPa
2951126 ,    285.55 K ,    78.9 % ,    96.132 kPa
2952132 ,    285.54 K ,    78.9 % ,    96.131 kPa
2953139 ,    285.53 K ,    78.8 % ,    96.135 kPa
2954144 ,    285.51 K ,    78.7 % ,    96.131 kPa
2955151 ,    285.38 K ,    78.6 % ,    96.134 kPa
2956157 ,    285.30 K ,    78.6 % ,    96.140 kPa
2957164 ,    285.26 K ,    78.7 % ,    96.139 kPa
2958171 ,    285.18 K ,    78.8 % ,    96.139 kPa
2959177 ,    285.17 K ,    78.9 % ,    96.138 kPa
2960184 ,    285.16 K ,    78.9 % ,    96.138 kPa
2961190 ,    285.13 K ,    79.1 % ,    96.139 kPa
2962197 ,    285.11 K ,    79.1 % ,    96.140 kPa
2963204 ,    285.06 K ,    79.2 % ,    96.140 kPa
2964209 ,    285.08 K ,    79.3 % ,    96.137 kPa
2965216 ,    285.08 K ,    79.4 % ,    96.139 kPa
2966222 ,    285.08 K ,    79.4 % ,    96.137 kPa
2967229 ,    285.04 K ,    79.4 % ,    96.137 kPa
2968236 ,    285.06 K ,    79.5 % ,    96.140 kPa
2969242 ,    285.10 K ,    79.4 % ,    96.138 kPa
2970249 ,    285.05 K ,    79.5 % ,    96.138 kPa
2971255 ,    285.07 K ,    79.5 % ,    96.135 kPa
2972262 ,    285.11 K ,    79.6 % ,    96.138 kPa
2973268 ,    285.13 K ,    79.5 % ,    96.138 kPa
2974274 ,    285.13 K ,    79.5 % ,    96.135 kPa
2975281 ,    285.16 K ,    79.5 % ,    96.143 kPa
2976287 ,    285.15 K ,    79.5 % ,    96.138 kPa
2977294 ,    285.13 K ,    79.5 % ,    96.139 kPa
2978300 ,    285.13 K ,    79.5 % ,    96.138 kPa
2979307 ,    285.16 K ,    79.5 % ,    96.137 kPa
2980314 ,    285.18 K ,    79.5 % ,    96.139 kPa
2981320 ,    285.20 K ,    79.6 % ,    96.138 kPa
2982327 ,    285.22 K ,    79.5 % ,    96.136 kPa
2983333 ,    285.23 K ,    79.4 % ,    96.140 kPa
2984339 ,    285.27 K ,    79.4 % ,    96.137 kPa
2985346 ,    285.23 K ,    79.3 % ,    96.140 kPa
2986352 ,    285.28 K ,    79.4 % ,    96.140 kPa
2987359 ,    285.34 K ,    79.4 % ,    96.136 kPa
2988365 ,    285.33 K ,    79.3 % ,    96.139 kPa
2989372 ,    285.32 K ,    79.2 % ,    96.137 kPa
2990379 ,    285.30 K ,    79.2 % ,    96.138 kPa
2991385 ,    285.33 K ,    79.2 % ,    96.139 kPa
2992392 ,    285.37 K ,    79.2 % ,    96.136 kPa
2993398 ,    285.39 K ,    79.1 % ,    96.136 kPa
2994404 ,    285.41 K ,    79.2 % ,    96.136 kPa
2995410 ,    285.45 K ,    79.0 % ,    96.134 kPa
2996417 ,    285.43 K ,    78.9 % ,    96.133 kPa
2997424 ,    285.45 K ,    78.9 % ,    96.135 kPa
2998430 ,    285.47 K ,    78.8 % ,    96.137 kPa
2999437 ,    285.48 K ,    78.8 % ,    96.138 kPa
3000443 ,    285.56 K ,    78.8 % ,    96.129 kPa
3001450 ,    285.60 K ,    78.7 % ,    96.132 kPa
3002457 ,    285.59 K ,    78.5 % ,    96.131 kPa
3003463 ,    285.53 K ,    78.4 % ,    96.135 kPa
3004469 ,    285.48 K ,    78.4 % ,    96.138 kPa
3005475 ,    285.51 K ,    78.5 % ,    96.138 kPa
3006482 ,    285.56 K ,    78.4 % ,    96.134 kPa
3007489 ,    285.60 K ,    78.4 % ,    96.134 kPa
3008495 ,    285.60 K ,    78.3 % ,    96.130 kPa
3009502 ,    285.61 K ,    78.2 % ,    96.134 kPa
3010508 ,    285.69 K ,    78.2 % ,    96.133 kPa
3011515 ,    285.70 K ,    78.2 % ,    96.131 kPa
3012521 ,    285.75 K ,    78.1 % ,    96.132 kPa
3013528 ,    285.82 K ,    78.1 % ,    96.132 kPa
3014534 ,    285.89 K ,    78.1 % ,    96.130 kPa
3015540 ,    285.98 K ,    78.0 % ,    96.131 kPa
3016547 ,    286.04 K ,    77.9 % ,    96.133 kPa
3017553 ,    286.08 K ,    77.8 % ,    96.134 kPa
3018560 ,    286.13 K ,    77.7 % ,    96.132 kPa
3019567 ,    286.13 K ,    77.6 % ,    96.135 kPa
3020573 ,    286.26 K ,    77.5 % ,    96.131 kPa
3021580 ,    286.30 K ,    77.4 % ,    96.131 kPa
3022586 ,    286.32 K ,    77.3 % ,    96.133 kPa
3023593 ,    286.36 K ,    77.1 % ,    96.132 kPa
3024599 ,    286.40 K ,    77.0 % ,    96.130 kPa
3025605 ,    286.47 K ,    76.9 % ,    96.129 kPa
3026612 ,    286.53 K ,    76.8 % ,    96.130 kPa
3027618 ,    286.59 K ,    76.7 % ,    96.133 kPa
3028625 ,    286.62 K ,    76.5 % ,    96.131 kPa
3029632 ,    286.58 K ,    76.2 % ,    96.131 kPa
3030638 ,    286.56 K ,    75.9 % ,    96.133 kPa
3031645 ,    286.58 K ,    75.7 % ,    96.133 kPa
3032651 ,    286.54 K ,    75.5 % ,    96.130 kPa
3033658 ,    286.55 K ,    75.4 % ,    96.131 kPa
3034663 ,    286.58 K ,    75.2 % ,    96.132 kPa
3035670 ,    286.63 K ,    75.1 % ,    96.133 kPa
3036677 ,    286.65 K ,    74.9 % ,    96.130 kPa
3037683 ,    286.70 K ,    74.8 % ,    96.131 kPa
3038690 ,    286.67 K ,    74.5 % ,    96.133 kPa
3039696 ,    286.66 K ,    74.4 % ,    96.131 kPa
3040703 ,    286.63 K ,    74.2 % ,    96.131 kPa
3041710 ,    286.64 K ,    74.1 % ,    96.132 kPa
3042716 ,    286.62 K ,    74.1 % ,    96.130 kPa
3043723 ,    286.67 K ,    74.0 % ,    96.133 kPa
3044729 ,    286.68 K ,    73.9 % ,    96.131 kPa
3045735 ,    286.69 K ,    73.7 % ,    96.133 kPa
3046742 ,    286.70 K ,    73.7 % ,    96.132 kPa
3047748 ,    286.72 K ,    73.6 % ,    96.132 kPa
3048755 ,    286.75 K ,    73.5 % ,    96.129 kPa
3049761 ,    286.74 K ,    73.3 % ,    96.131 kPa
3050768 ,    286.73 K ,    73.3 % ,    96.130 kPa
3051774 ,    286.75 K ,    73.2 % ,    96.132 kPa
3052781 ,    286.78 K ,    73.1 % ,    96.133 kPa
3053788 ,    286.81 K ,    73.0 % ,    96.130 kPa
3054794 ,    286.81 K ,    72.9 % ,    96.132 kPa
3055800 ,    286.81 K ,    72.8 % ,    96.135 kPa
3056806 ,    286.86 K ,    72.8 % ,    96.134 kPa
3057813 ,    286.91 K ,    72.7 % ,    96.136 kPa
3058820 ,    286.92 K ,    72.5 % ,    96.132 kPa
3059826 ,    286.88 K ,    72.4 % ,    96.132 kPa
3060833 ,    286.86 K ,    72.2 % ,    96.134 kPa
3061839 ,    286.87 K ,    72.2 % ,    96.133 kPa
3062846 ,    286.82 K ,    72.0 % ,    96.134 kPa
3063853 ,    286.77 K ,    72.0 % ,    96.129 kPa
3064859 ,    286.74 K ,    71.9 % ,    96.134 kPa
3065866 ,    286.71 K ,    71.8 % ,    96.136 kPa
3066871 ,    286.65 K ,    71.7 % ,    96.134 kPa
3067878 ,    286.61 K ,    71.8 % ,    96.132 kPa
3068884 ,    286.66 K ,    71.9 % ,    96.132 kPa
